Unnamed: 0,HOURLYVISIBILITY,HOURLYWindSpeed,HOURLYPrecip,HOURLYRelativeHumidity,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYAltimeterSetting,HOURLYWindDirectionSin,HOURLYWindDirectionCos,HOURLYPressureTendencyIncr,HOURLYPressureTendencyDecr,HOURLYPressureTendencyCons,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2385,10.0,5.0,0.0,69.0,80.0,73.0,69.0,29.61,29.63,29.63,0.0871557,-0.996195,1,0,0,2013,7,23,2228,58,121,67,B6,N763JB,1371,LGA,FLL,142,1076,22,28
899,10.0,18.0,0.0,91.0,72.0,70.0,69.0,30.07,30.09,30.09,-0.173648,-0.984808,0,1,0,2013,6,23,1916,51,2115,70,MQ,N517MQ,3134,EWR,ORD,103,719,19,16
17532,10.0,15.0,0.0,50.0,47.0,40.0,29.0,29.77,29.79,29.79,-0.766044,-0.642788,1,0,0,2013,1,20,1029,-7,1321,-12,UA,N526UA,927,EWR,PBI,157,1023,10,29
21891,10.0,13.0,0.0,68.0,72.0,65.0,61.0,29.88,29.9,29.9,-0.766044,-0.642788,1,0,0,2013,6,8,1128,-2,1328,1,US,N195UW,1085,LGA,CLT,87,544,11,28
7401,10.0,7.0,0.0,64.0,34.0,30.0,23.0,30.29,30.31,30.31,-0.984808,0.173648,0,1,0,2013,12,26,909,-1,1412,-7,UA,N16713,1519,EWR,STT,213,1634,9,9
14519,10.0,13.0,0.0,68.0,66.0,60.0,55.0,30.08,30.11,30.1,1.22e-16,-1.0,0,1,0,2013,9,15,1857,-2,2059,-28,DL,N3751B,801,JFK,PHX,283,2153,18,57
2330,10.0,15.0,0.0,72.0,76.0,70.0,66.0,29.85,29.88,29.87,-0.939693,-0.34202,0,1,0,2013,8,3,1835,15,2145,11,DL,N944DL,83,JFK,MIA,152,1089,18,35
2431,0.25,14.0,0.0,97.0,61.0,60.0,60.0,30.0,30.02,30.02,0.5,-0.866025,0,1,0,2013,5,8,1440,5,1733,23,B6,N294JB,615,JFK,JAX,119,828,14,40
9255,10.0,8.0,0.0,77.0,77.0,72.0,69.0,29.85,29.87,29.87,0.766044,0.642788,1,0,0,2013,8,28,1927,32,2231,15,B6,N534JB,669,JFK,SJC,323,2569,19,27
12304,10.0,9.0,0.0,60.0,64.0,56.0,50.0,30.21,30.23,30.23,0.34202,0.939693,1,0,0,2013,8,24,641,-3,742,-22,EV,N11137,4187,EWR,BNA,102,748,6,41
15078,10.0,8.0,0.0,77.0,56.0,52.0,49.0,30.01,30.03,30.03,-0.766044,-0.642788,0,1,0,2013,11,22,1616,16,1744,-7,9E,N914XJ,3357,LGA,BNA,126,764,16,16
21257,10.0,13.0,0.0,42.0,12.0,9.0,-7.0,30.21,30.23,30.23,-0.984808,0.173648,1,0,0,2013,1,23,538,-2,1019,2,B6,N517JB,725,JFK,BQN,204,1576,5,38
11599,10.0,14.0,0.0,45.0,31.0,25.0,12.0,30.12,30.14,30.14,-0.766044,0.642788,1,0,0,2013,1,2,1920,10,2055,0,MQ,N856MQ,4569,LGA,RDU,80,431,19,20
22122,10.0,8.0,0.0,78.0,68.0,64.0,61.0,29.88,29.9,29.9,-0.642788,-0.766044,1,0,0,2013,10,17,1105,-5,1401,-16,DL,N320NB,1875,LGA,TPA,143,1010,11,5
32231,10.0,28.0,0.0,57.0,54.0,47.0,39.0,29.91,29.94,29.93,-0.642788,0.766044,1,0,0,2013,5,25,1658,1,1838,4,UA,N14250,1121,LGA,ORD,111,733,16,58
25037,10.0,5.0,0.0,64.0,57.0,51.0,45.0,29.93,29.95,29.95,-2.45e-16,1.0,1,0,0,2013,4,10,756,-4,917,3,US,N767UW,2165,LGA,DCA,49,214,7,56
28788,10.0,0.0,0.0,54.0,37.0,32.0,22.0,30.39,30.41,30.41,0.0,1.0,1,0,0,2013,1,7,2123,-2,2229,-11,MQ,N835MQ,4449,JFK,DCA,45,213,21,23
17155,10.0,5.0,0.0,65.0,38.0,34.0,27.0,30.22,30.24,30.24,-0.866025,0.5,1,0,0,2013,1,7,831,28,940,22,EV,N15973,4233,EWR,BTV,49,266,8,31
26472,8.0,7.0,0.0,85.0,78.0,75.0,73.0,29.94,29.96,29.96,0.866025,0.5,1,0,0,2013,7,22,849,-4,1144,-28,B6,N615JB,15,JFK,SFO,331,2586,8,49
31077,10.0,11.0,0.0,49.0,43.0,36.0,25.0,30.01,30.03,30.03,-0.984808,-0.173648,1,0,0,2013,1,6,2038,33,2241,37,EV,N12922,4133,EWR,GSP,103,594,20,38
31360,10.0,6.0,0.0,81.0,66.0,62.0,60.0,29.97,29.99,29.99,-0.866025,-0.5,0,1,0,2013,6,16,641,-2,912,-19,UA,N87513,1627,EWR,PBI,134,1023,6,41
19185,10.0,16.0,0.0,27.0,69.0,52.0,34.0,30.19,30.22,30.21,-0.5,-0.866025,0,1,0,2013,5,27,1214,-5,1437,-9,UA,N77520,1635,EWR,PHX,308,2133,12,14
28025,10.0,7.0,0.0,60.0,41.0,36.0,28.0,30.07,30.09,30.09,-0.866025,-0.5,0,1,0,2013,12,19,1726,19,1927,14,US,N157UW,894,LGA,CLT,85,544,17,26
151,10.0,13.0,0.0,25.0,61.0,46.0,25.0,30.16,30.18,30.18,-0.34202,-0.939693,0,1,0,2013,4,25,1638,-7,1949,-15,B6,N298JB,139,JFK,RSW,163,1074,16,38
28001,9.0,11.0,0.0,74.0,80.0,74.0,71.0,29.74,29.76,29.76,0.5,-0.866025,0,1,0,2013,6,27,1330,0,1511,13,B6,N355JB,286,JFK,ROC,51,264,13,30
20221,10.0,15.0,0.0,28.0,64.0,48.0,30.0,30.09,30.11,30.11,-0.5,0.866025,1,0,0,2013,5,26,1931,-4,2036,-26,EV,N17196,4191,EWR,BNA,107,748,19,31
2921,10.0,9.0,0.0,47.0,71.0,59.0,50.0,30.06,30.08,30.08,1.22e-16,-1.0,1,0,0,2013,6,19,1859,0,2053,17,UA,N435UA,693,LGA,ORD,114,733,18,59
10623,10.0,29.0,0.0,54.0,30.0,25.0,15.0,29.99,30.01,30.01,-0.642788,0.766044,1,0,0,2013,2,9,1342,62,1645,50,AA,N323AA,2041,JFK,MIA,139,1089,13,42
13125,10.0,14.0,0.0,43.0,49.0,40.0,27.0,29.98,30.0,30.0,0.34202,0.939693,0,1,0,2013,3,28,1337,-6,1656,-19,UA,N33203,1152,EWR,SFO,357,2565,13,37
27933,10.0,15.0,0.0,85.0,27.0,26.0,23.0,29.97,29.99,29.99,-2.45e-16,1.0,1,0,0,2013,12,17,1914,-1,2225,6,DL,N911DE,2159,JFK,MCO,145,944,19,14
3706,10.0,8.0,0.0,46.0,62.0,51.0,41.0,29.98,30.0,30.0,-0.766044,0.642788,1,0,0,2013,9,23,1930,27,2055,21,EV,N12166,4195,EWR,BNA,104,748,19,30
17237,10.0,7.0,0.0,75.0,64.0,59.0,56.0,30.04,30.06,30.06,-0.173648,0.984808,0,1,0,2013,10,16,1139,-6,1433,-22,DL,N335NB,1174,LGA,PBI,139,1035,11,39
25766,10.0,10.0,0.0,51.0,44.0,37.0,27.0,29.69,29.71,29.71,-0.34202,0.939693,1,0,0,2013,3,1,1256,-4,1541,-34,WN,N920WN,298,EWR,HOU,210,1411,12,56
743,10.0,15.0,0.0,38.0,41.0,33.0,17.0,30.27,30.29,30.29,-0.984808,-0.173648,0,1,0,2013,12,27,1517,5,1651,1,EV,N16559,4552,EWR,GSO,73,445,15,17
10957,10.0,11.0,0.0,81.0,64.0,61.0,58.0,30.04,30.06,30.06,-0.984808,-0.173648,0,1,0,2013,9,16,630,0,936,-16,UA,N27213,1668,EWR,SFO,342,2565,6,30
16206,10.0,11.0,0.0,80.0,54.0,51.0,48.0,29.95,29.98,29.97,-0.866025,-0.5,0,1,0,2013,11,22,2020,1,2348,3,UA,N77261,1224,EWR,LAX,362,2454,20,20
20735,10.0,6.0,0.0,61.0,52.0,46.0,39.0,30.54,30.56,30.56,0.939693,-0.34202,0,1,0,2013,11,5,1755,-5,1902,-17,US,N955UW,2158,LGA,BOS,41,184,17,55
5093,9.0,8.0,0.0,88.0,77.0,74.0,73.0,30.25,30.27,30.27,0.5,-0.866025,1,0,0,2013,7,13,2058,88,2329,67,DL,N3747D,1485,LGA,MCO,124,950,20,58
4141,0.12,3.0,0.0,100.0,41.0,41.0,41.0,29.67,29.69,29.69,0.5,0.866025,0,1,0,2013,2,11,2000,65,2205,65,MQ,N515MQ,4649,LGA,MSP,151,1020,20,0
12269,10.0,17.0,0.0,84.0,61.0,58.0,56.0,30.02,30.04,30.04,0.642788,0.766044,0,1,0,2013,10,11,605,-5,837,-18,AA,N3CEAA,1103,LGA,DFW,182,1389,6,5
30786,9.0,14.0,0.0,84.0,65.0,62.0,60.0,29.51,29.53,29.53,0.984808,-0.173648,0,1,0,2013,6,13,1631,106,1930,110,AA,N3CBAA,759,LGA,DFW,182,1389,16,31
74,10.0,17.0,0.0,34.0,37.0,29.0,11.0,30.32,30.34,30.34,-0.766044,0.642788,1,0,0,2013,11,13,1233,-7,1345,-11,9E,N908XJ,3371,LGA,SYR,42,198,12,33
7872,10.0,13.0,0.0,65.0,85.0,76.0,72.0,29.92,29.95,29.94,0.866025,-0.5,0,1,0,2013,7,22,1121,-4,1212,-19,B6,N228JB,2380,EWR,BOS,39,200,11,21
12223,10.0,8.0,0.0,74.0,82.0,76.0,73.0,30.21,30.23,30.23,0.642788,-0.766044,0,1,0,2013,7,13,1509,14,1649,-11,EV,N12160,4434,EWR,MCI,136,1092,15,9
25473,10.0,14.0,0.0,26.0,39.0,29.0,7.0,30.3,30.32,30.32,-0.766044,0.642788,0,1,0,2013,11,13,1639,-6,1855,-21,DL,N357NB,884,LGA,DEN,204,1620,16,39
15712,3.0,15.0,0.02,89.0,35.0,34.0,32.0,30.19,30.21,30.21,0.642788,0.766044,0,1,0,2013,12,9,557,-3,650,-11,US,N711UW,2134,LGA,BOS,31,184,5,57
26439,4.0,5.0,0.0,79.0,72.0,68.0,65.0,30.1,30.12,30.12,-1.0,-1.84e-16,1,0,0,2013,8,20,719,-6,957,-13,AA,N3EUAA,1815,JFK,MCO,131,944,7,19
15567,10.0,8.0,0.0,64.0,49.0,44.0,37.0,29.9,29.92,29.92,-0.766044,0.642788,1,0,0,2013,4,13,1153,-7,1442,-23,AA,N336AA,3,JFK,LAX,333,2475,11,53
23859,10.0,10.0,0.0,64.0,74.0,66.0,61.0,29.82,29.85,29.84,-0.173648,-0.984808,0,1,0,2013,6,16,1358,-1,1714,-10,DL,N721TW,1565,JFK,SFO,350,2586,13,58
26178,10.0,13.0,0.0,31.0,94.0,71.0,59.0,30.11,30.13,30.13,-0.173648,0.984808,0,1,0,2013,7,16,1756,15,2049,12,UA,N38443,1161,EWR,SAN,305,2425,17,56
32271,10.0,8.0,0.0,28.0,47.0,36.0,15.0,30.6,30.62,30.62,0.866025,0.5,0,1,0,2013,11,4,1523,-7,1809,-20,B6,N556JB,83,JFK,MCO,132,944,15,23
16212,10.0,6.0,0.0,38.0,42.0,34.0,18.0,30.64,30.66,30.66,0.766044,0.642788,1,0,0,2013,11,4,1818,3,2127,0,9E,N906XJ,2915,JFK,DFW,224,1391,18,18
20651,10.0,7.0,0.0,69.0,59.0,54.0,49.0,29.95,29.97,29.97,-0.766044,-0.642788,1,0,0,2013,4,9,842,27,1040,30,US,N678AW,675,EWR,CLT,83,529,8,42
9819,10.0,5.0,0.0,87.0,61.0,59.0,57.0,30.13,30.15,30.15,0.642788,-0.766044,1,0,0,2013,6,6,755,-5,950,-8,B6,N267JB,1273,JFK,CHS,93,636,7,55
22159,1.0,0.0,0.03,97.0,49.0,48.0,48.0,29.43,29.4733,29.4733,0.0,1.0,0,1,0,2013,12,29,1819,4,2131,-4,AA,N3HGAA,1611,LGA,MIA,160,1096,18,19
5639,10.0,10.0,0.0,64.0,33.0,29.0,22.0,30.05,30.07,30.07,-0.766044,0.642788,1,0,0,2013,2,25,614,-6,738,-19,B6,N304JB,905,JFK,ORD,127,740,6,14
31245,10.0,10.0,0.0,59.0,68.0,59.0,53.0,29.99,30.01,30.01,-0.173648,-0.984808,0,1,0,2013,9,30,1547,-3,1802,-16,9E,N605LR,3488,LGA,MCI,145,1107,15,47
17669,10.0,18.0,0.0,77.0,54.0,50.0,46.0,29.95,29.97,29.97,0.984808,-0.173648,1,0,0,2013,4,11,1557,-2,1815,-21,US,N548UW,35,JFK,PHX,285,2153,15,57
26443,10.0,20.0,0.0,34.0,55.0,43.0,27.0,29.87,29.89,29.89,-0.984808,-0.173648,0,1,0,2013,10,24,1353,-7,1506,-6,US,N746UW,2183,LGA,DCA,44,214,13,53
29752,10.0,8.0,0.0,71.0,45.0,41.0,36.0,30.15,30.17,30.17,-0.173648,-0.984808,0,1,0,2013,1,9,1656,1,2001,-34,VX,N640VA,413,JFK,LAX,344,2475,16,56
3641,10.0,0.0,0.0,69.0,30.0,27.0,21.0,30.37,30.39,30.39,0.0,1.0,0,1,0,2013,2,10,2149,-1,2331,35,B6,N651JB,1902,JFK,BOS,37,187,21,49
31396,10.0,11.0,0.0,34.0,70.0,55.0,40.0,30.23,30.26,30.25,-0.866025,-0.5,0,1,0,2013,9,18,1435,-5,1713,-29,DL,N335NB,1902,LGA,PBI,143,1035,14,35
13764,10.0,11.0,0.0,47.0,52.0,43.0,32.0,29.67,29.69,29.69,-0.766044,0.642788,0,1,0,2013,10,23,1820,-10,2106,25,EV,N713EV,5268,LGA,CLT,96,544,18,20
1460,10.0,20.0,0.0,52.0,36.0,30.0,20.0,29.96,29.98,29.98,-0.984808,-0.173648,0,1,0,2013,1,4,1714,4,2153,-8,B6,N629JB,699,JFK,SJU,195,1598,17,14
21093,10.0,9.0,0.0,65.0,64.0,57.0,52.0,30.02,30.04,30.04,1.22e-16,-1.0,1,0,0,2013,6,4,1951,22,2131,22,MQ,N725MQ,4569,LGA,RDU,69,431,19,51
7701,10.0,11.0,0.0,81.0,63.0,60.0,57.0,29.86,29.88,29.88,-0.766044,-0.642788,0,1,0,2013,11,7,947,47,1311,36,UA,N554UA,504,JFK,SFO,356,2586,9,47
14696,10.0,8.0,0.0,50.0,32.0,27.0,15.0,29.98,30.0,30.0,1.22e-16,-1.0,0,1,0,2013,1,21,1318,-2,1515,7,EV,N12126,4628,EWR,STL,153,872,13,18
5112,10.0,18.0,0.0,51.0,44.0,37.0,27.0,30.28,30.3,30.3,-0.34202,0.939693,1,0,0,2013,11,3,1802,3,2048,-6,DL,N3752,1629,JFK,LAS,316,2248,18,2
12736,10.0,0.0,0.0,80.0,55.0,52.0,49.0,30.18,30.2,30.2,0.0,1.0,0,1,0,2013,5,28,556,-4,658,-14,EV,N829AS,5747,LGA,IAD,42,229,5,56
17150,10.0,13.0,0.0,39.0,70.0,56.0,44.0,29.89,29.91,29.91,-0.34202,-0.939693,0,1,0,2013,9,25,1402,-8,1647,12,FL,N923AT,350,LGA,ATL,121,762,14,2
15738,10.0,8.0,0.0,57.0,37.0,32.0,23.0,30.32,30.34,30.34,0.939693,-0.34202,0,1,0,2013,2,22,1608,160,1805,153,EV,N21144,4360,EWR,MSP,157,1008,16,8
20689,5.0,3.0,0.0,93.0,68.0,67.0,66.0,29.88,29.91,29.9,0.642788,0.766044,0,1,0,2013,6,18,626,-4,810,-4,EV,N12921,4334,EWR,CMH,82,463,6,26
6226,10.0,7.0,0.0,68.0,72.0,65.0,61.0,30.14,30.16,30.16,0.766044,-0.642788,1,0,0,2013,8,7,606,4,813,45,UA,N27722,1597,EWR,ORD,125,719,6,6
23576,10.0,0.0,0.0,76.0,65.0,60.0,57.0,30.05,30.08,30.07,0.0,1.0,1,0,0,2013,8,6,556,-4,720,5,MQ,N504MQ,3267,EWR,ORD,111,719,5,56
21146,10.0,13.0,0.0,47.0,46.0,38.0,27.0,29.99,30.01,30.01,-0.984808,0.173648,1,0,0,2013,10,24,2117,17,2230,9,EV,N16987,5815,EWR,RIC,56,277,21,17
16538,10.0,9.0,0.0,25.0,69.0,51.0,32.0,30.18,30.2,30.2,0.5,0.866025,0,1,0,2013,4,17,1542,42,1731,51,MQ,N657MQ,4333,JFK,PIT,72,340,15,42
9835,10.0,16.0,0.0,81.0,56.0,53.0,50.0,30.2,30.22,30.22,1.22e-16,-1.0,0,1,0,2013,11,6,1813,-2,2108,-27,AA,N3CNAA,1611,LGA,MIA,142,1096,18,13
2345,10.0,13.0,0.0,70.0,63.0,57.0,53.0,29.92,29.94,29.94,-0.939693,0.34202,1,0,0,2013,10,7,2048,-2,2205,-7,DL,N314NB,985,JFK,BOS,44,187,20,48
21846,10.0,17.0,0.0,40.0,44.0,35.0,21.0,29.97,29.99,29.99,-0.642788,0.766044,1,0,0,2013,11,19,704,4,829,-7,UA,N39726,1262,EWR,ORD,119,719,7,4
18325,10.0,9.0,0.0,77.0,49.0,46.0,42.0,30.22,30.25,30.24,0.5,-0.866025,1,0,0,2013,3,11,1146,6,1443,-2,AA,N3BWAA,1623,EWR,MIA,150,1085,11,46
7133,10.0,14.0,0.0,41.0,70.0,57.0,45.0,29.77,29.79,29.79,-0.173648,-0.984808,0,1,0,2013,5,16,1408,-7,1559,-20,B6,N306JB,1275,JFK,CHS,96,636,14,8
17059,10.0,7.0,0.0,55.0,67.0,58.0,50.0,30.21,30.24,30.23,0.766044,0.642788,1,0,0,2013,9,27,1121,-7,1305,1,EV,N718EV,5329,LGA,PIT,57,335,11,21
2642,10.0,15.0,0.0,41.0,37.0,30.0,15.0,29.69,29.72,29.71,-0.642788,0.766044,0,1,0,2013,3,21,1217,-3,1324,-26,MQ,N512MQ,3697,EWR,ORD,103,719,12,17
6890,10.0,14.0,0.0,69.0,82.0,74.0,71.0,29.82,29.84,29.84,0.173648,-0.984808,0,1,0,2013,9,1,1442,-3,1714,-6,B6,N229JB,477,JFK,JAX,113,828,14,42
10373,10.0,6.0,0.0,58.0,75.0,65.0,59.0,30.17,30.19,30.19,0.642788,-0.766044,0,1,0,2013,8,18,1451,-4,1645,0,MQ,N636MQ,2815,JFK,CLE,76,425,14,51
18339,10.0,9.0,0.0,48.0,25.0,20.0,8.0,30.26,30.28,30.28,-0.866025,-0.5,0,0,1,2013,2,2,1114,14,1234,19,MQ,N0EGMQ,3792,JFK,DCA,54,213,11,14
3106,10.0,5.0,0.0,52.0,88.0,74.0,68.0,30.17,30.19,30.19,-2.45e-16,1.0,1,0,0,2013,7,17,856,-4,1315,10,AA,N5FAAA,1357,JFK,SJU,209,1598,8,56
24874,10.0,16.0,0.0,38.0,39.0,31.0,15.0,29.9,29.92,29.92,-0.766044,-0.642788,0,1,0,2013,3,15,1103,11,1330,-33,B6,N535JB,1471,LGA,FLL,132,1076,11,3
22210,9.0,15.0,0.0,65.0,89.0,80.0,76.0,29.81,29.83,29.83,-0.34202,-0.939693,0,1,0,2013,7,19,1651,-4,1835,-25,US,N655AW,681,EWR,PHX,259,2133,16,51
13888,10.0,23.0,0.0,77.0,48.0,45.0,41.0,30.04,30.06,30.06,1.22e-16,-1.0,0,1,0,2013,4,7,1853,-6,2224,-6,B6,N571JB,87,JFK,SLC,290,1990,18,53
11509,6.0,6.0,0.0,86.0,43.0,41.0,39.0,30.1,30.12,30.12,-0.939693,-0.34202,1,0,0,2013,1,29,911,3,1350,-19,UA,N13718,1519,EWR,STT,187,1634,9,11
16361,10.0,14.0,0.0,52.0,37.0,31.0,21.0,30.0,30.02,30.02,-0.34202,0.939693,1,0,0,2013,3,5,927,27,1231,11,AA,N5DYAA,647,JFK,MIA,155,1089,9,27
25135,10.0,9.0,0.0,63.0,65.0,58.0,52.0,30.0,30.02,30.02,-0.34202,-0.939693,0,1,0,2013,6,4,1813,-7,1952,-9,9E,N821AY,4277,JFK,ORF,47,290,18,13
6029,10.0,14.0,0.0,70.0,40.0,36.0,31.0,30.07,30.09,30.09,-0.173648,-0.984808,0,1,0,2013,2,19,830,0,1104,-2,F9,N210FR,835,LGA,DEN,232,1620,8,30
2697,10.0,10.0,0.0,71.0,70.0,64.0,60.0,29.81,29.83,29.83,-0.173648,-0.984808,0,1,0,2013,10,17,1453,-2,1655,25,MQ,N660MQ,3231,JFK,PIT,80,340,14,53
1783,10.0,9.0,0.0,55.0,82.0,70.0,64.0,29.86,29.88,29.88,0.34202,0.939693,1,0,0,2013,8,27,1911,-14,2030,-18,EV,N14568,4131,EWR,RIC,51,277,19,11
30439,10.0,16.0,0.0,38.0,40.0,32.0,16.0,29.86,29.88,29.88,-0.766044,-0.642788,0,1,0,2013,3,15,1233,-2,1451,-14,WN,N270WN,3209,LGA,DEN,242,1620,12,33
16294,10.0,0.0,0.0,45.0,40.0,33.0,20.0,29.87,29.9,29.89,0.0,1.0,0,1,0,2013,2,13,1010,95,1310,80,AA,N3BTAA,717,LGA,DFW,213,1389,10,10
11881,10.0,18.0,0.0,47.0,63.0,52.0,42.0,29.87,29.89,29.89,-0.866025,0.5,1,0,0,2013,10,18,1021,-4,1340,15,AA,N3DMAA,1131,LGA,DFW,217,1389,10,21
21078,7.0,5.0,0.0,89.0,35.0,34.0,32.0,30.27,30.29,30.29,0.939693,0.34202,1,0,0,2013,2,26,850,-7,1146,-24,UA,N465UA,741,EWR,IAH,196,1400,8,50
23922,10.0,15.0,0.0,50.0,64.0,54.0,45.0,29.77,29.79,29.79,-0.984808,0.173648,0,1,0,2013,10,22,1457,-8,1759,-11,AA,N3EYAA,1155,LGA,DFW,215,1389,14,57
11707,10.0,9.0,0.0,73.0,42.0,39.0,34.0,29.92,29.94,29.94,-0.984808,0.173648,1,0,0,2013,10,24,803,-2,1048,1,9E,N601LR,3528,LGA,JAX,136,833,8,3
6317,10.0,10.0,0.0,69.0,78.0,71.0,67.0,30.02,30.04,30.04,-1.0,-1.84e-16,1,0,0,2013,7,8,755,3,1050,9,B6,N184JB,163,JFK,SRQ,150,1041,7,55
29508,10.0,7.0,0.0,93.0,61.0,60.0,59.0,29.94,29.97,29.96,0.766044,-0.642788,0,1,0,2013,10,16,1930,5,2242,15,DL,N321NB,1435,LGA,TPA,150,1010,19,30
12840,10.0,9.0,0.0,45.0,52.0,43.0,31.0,29.62,29.64,29.64,0.642788,0.766044,0,1,0,2013,10,23,1452,-3,1626,-4,MQ,N905MQ,3231,JFK,PIT,66,340,14,52
21062,10.0,6.0,0.0,90.0,73.0,71.0,70.0,30.24,30.26,30.26,-0.173648,-0.984808,1,0,0,2013,7,3,735,-10,1012,13,DL,N320NB,807,EWR,ATL,117,746,7,35
8724,10.0,3.0,0.0,46.0,48.0,40.0,28.0,30.58,30.6,30.6,0.939693,-0.34202,0,1,0,2013,11,21,1137,-11,1358,-6,YV,N923FJ,2885,LGA,CLT,98,544,11,37
29816,8.0,7.0,0.0,76.0,42.0,39.0,35.0,30.08,30.11,30.1,0.866025,0.5,1,0,0,2013,12,4,900,0,1224,14,B6,N598JB,189,JFK,SAN,369,2446,9,0
2190,10.0,16.0,0.0,48.0,62.0,52.0,42.0,30.43,30.45,30.45,0.866025,-0.5,1,0,0,2013,5,1,1257,-4,1358,-14,B6,N328JB,1008,JFK,BOS,41,187,12,57
7185,10.0,13.0,0.0,62.0,39.0,34.0,27.0,30.15,30.17,30.17,-0.866025,0.5,1,0,0,2013,1,7,659,-1,1011,-8,DL,N922DL,2003,LGA,MIA,159,1096,6,59
3311,10.0,7.0,0.0,58.0,48.0,42.0,34.0,30.14,30.16,30.16,-0.866025,-0.5,0,1,0,2013,12,1,1247,47,1606,56,AA,N336AA,3,JFK,LAX,340,2475,12,47
30958,10.0,9.0,0.0,79.0,81.0,76.0,74.0,30.25,30.27,30.27,-0.34202,-0.939693,1,0,0,2013,7,4,932,-3,1148,-33,B6,N524JB,223,JFK,LAX,295,2475,9,32
26025,10.0,15.0,0.0,77.0,77.0,72.0,69.0,29.94,29.96,29.96,0.5,-0.866025,1,0,0,2013,7,28,1502,22,1841,52,DL,N915DL,1902,LGA,PBI,151,1035,15,2
637,10.0,24.0,0.0,33.0,56.0,44.0,27.0,30.02,30.04,30.04,-0.939693,0.34202,1,0,0,2013,5,13,1201,-9,1450,-39,UA,N505UA,394,JFK,SFO,326,2586,12,1
24030,10.0,16.0,0.0,49.0,52.0,44.0,33.0,29.91,29.93,29.93,-0.939693,0.34202,1,0,0,2013,11,10,1658,-2,1825,9,B6,N279JB,1734,JFK,BTV,51,266,16,58
25569,10.0,13.0,0.0,40.0,74.0,59.0,48.0,29.93,29.95,29.95,-0.5,0.866025,1,0,0,2013,8,4,2104,5,2222,2,EV,N22971,3830,EWR,RIC,52,277,21,4
8329,10.0,8.0,0.0,84.0,63.0,60.0,58.0,29.97,29.99,29.99,-0.34202,-0.939693,0,1,0,2013,10,16,1637,-1,1836,7,EV,N11536,4175,EWR,AVL,94,583,16,37
8761,10.0,17.0,0.0,58.0,48.0,42.0,34.0,30.25,30.27,30.27,0.173648,-0.984808,0,1,0,2013,4,7,1051,-5,1301,-23,UA,N541UA,405,LGA,DEN,221,1620,10,51
19963,10.0,5.0,0.0,48.0,50.0,42.0,31.0,29.85,29.87,29.87,-0.5,0.866025,0,1,0,2013,4,5,1028,-2,1352,43,DL,N3761R,1529,JFK,LAS,317,2248,10,28
15363,10.0,17.0,0.0,70.0,84.0,76.0,73.0,30.26,30.28,30.28,-0.173648,-0.984808,0,1,0,2013,7,14,1503,10,1749,-6,B6,N526JB,1171,LGA,FLL,135,1076,15,3
28941,10.0,7.0,0.0,73.0,72.0,66.0,63.0,30.09,30.12,30.11,-0.939693,-0.34202,1,0,0,2013,8,19,822,-8,1015,-25,EV,N13118,4594,EWR,MCI,150,1092,8,22
24862,10.0,16.0,0.0,33.0,69.0,54.0,39.0,30.14,30.16,30.16,0.642788,-0.766044,0,1,0,2013,6,5,1504,5,1616,-19,9E,N905XJ,3393,JFK,DCA,43,213,15,4
8574,10.0,13.0,0.0,70.0,37.0,34.0,28.0,30.33,30.35,30.35,-2.45e-16,1.0,1,0,0,2013,1,15,959,-1,1248,-6,UA,N73275,1623,EWR,MCO,149,937,9,59
24837,10.0,22.0,0.0,47.0,30.0,25.0,12.0,29.83,29.85,29.85,-0.939693,-0.34202,1,0,0,2013,2,1,625,-5,746,-24,AA,N3DAAA,303,LGA,ORD,113,733,6,25
8923,10.0,11.0,0.0,67.0,87.0,78.0,75.0,29.95,29.97,29.97,-0.173648,-0.984808,0,1,0,2013,7,18,1820,0,2114,62,UA,N479UA,589,EWR,ORD,106,719,18,20
3382,10.0,18.0,0.0,30.0,48.0,37.0,18.0,30.2,30.22,30.22,-0.866025,-0.5,0,1,0,2013,11,14,1251,4,1410,-5,EV,N14542,4682,EWR,PIT,53,319,12,51
20649,10.0,13.0,0.0,48.0,25.0,20.0,8.0,30.06,30.08,30.08,-0.642788,0.766044,1,0,0,2013,1,2,925,5,1124,16,B6,N239JB,1103,JFK,RDU,88,427,9,25
17555,7.0,3.0,0.0,64.0,78.0,70.0,65.0,30.11,30.13,30.13,-0.766044,-0.642788,1,0,0,2013,8,20,950,-5,1205,-13,DL,N713TW,1283,JFK,ATL,107,760,9,50
31699,6.0,0.0,0.0,90.0,45.0,44.0,42.0,30.29,30.31,30.31,0.0,1.0,0,1,0,2013,11,16,2244,-1,2351,-2,B6,N184JB,108,JFK,PWM,45,273,22,44
22081,10.0,15.0,0.0,35.0,61.0,48.0,33.0,30.42,30.44,30.44,0.642788,0.766044,1,0,0,2013,9,17,1111,-4,1354,-14,DL,N389DA,1275,JFK,SLC,258,1990,11,11
