year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,11,5,642,-3,937,24,UA,N526UA,245,EWR,DEN,240,1605,6,42
2013,4,19,11,211,108,194,B6,N266JB,1178,EWR,BOS,43,200,0,11
2013,8,2,1058,-2,1211,1,MQ,N531MQ,3230,JFK,DCA,42,213,10,58
2013,6,11,1220,-5,1332,-33,AA,N520AA,329,LGA,ORD,109,733,12,20
2013,3,22,2124,101,2243,110,EV,N13968,4312,EWR,DCA,42,199,21,24
2013,4,9,553,-7,644,-15,US,N762US,2161,LGA,DCA,40,214,5,53
2013,6,26,801,1,1158,-2,AA,N5FMAA,655,JFK,STT,213,1623,8,1
2013,8,8,1729,74,1923,78,9E,N901XJ,3400,JFK,MKE,127,745,17,29
2013,11,7,1509,-1,1639,9,MQ,N501MQ,3663,JFK,DCA,55,213,15,9
2013,10,17,1034,5,1202,-12,AA,N4XBAA,325,LGA,ORD,116,733,10,34
2013,5,12,1147,-13,1252,-46,UA,N470UA,754,LGA,ORD,105,733,11,47
2013,6,3,1707,-8,1853,-7,AA,N525AA,2019,LGA,STL,131,888,17,7
2013,11,2,659,-1,824,-9,UA,N830UA,331,LGA,ORD,114,733,6,59
2013,4,10,1520,-3,1804,-15,UA,N87507,1405,EWR,MCO,128,937,15,20
2013,3,28,1837,27,2033,3,9E,N924XJ,3542,JFK,MSP,147,1029,18,37
2013,6,25,1855,56,2128,42,B6,N663JB,299,LGA,MCO,130,950,18,55
2013,9,1,1838,128,2128,108,AA,N328AA,181,JFK,LAX,311,2475,18,38
2013,11,5,1427,-3,1557,-12,UA,N819UA,217,EWR,CLE,72,404,14,27
2013,3,15,703,3,1014,-16,DL,N722TW,763,JFK,LAX,336,2475,7,3
2013,4,20,1523,8,1819,23,UA,N529UA,418,EWR,IAH,205,1400,15,23
2013,5,8,553,-7,832,-42,UA,N75433,1209,EWR,LAX,316,2454,5,53
2013,11,7,1515,55,1651,56,AA,N559AA,337,LGA,ORD,120,733,15,15
2013,6,20,754,-1,908,-7,MQ,N500MQ,3709,EWR,ORD,111,719,7,54
2013,8,5,2255,135,2359,125,B6,N187JB,2680,EWR,BOS,44,200,22,55
2013,12,5,2123,23,2224,18,UA,N426UA,994,EWR,BOS,43,200,21,23
2013,7,14,1453,3,1655,3,US,N565UW,1543,LGA,CLT,73,544,14,53
2013,6,22,1236,28,1523,31,B6,N520JB,323,JFK,LAX,316,2475,12,36
2013,6,30,1639,69,1754,64,WN,N556WN,216,EWR,MDW,108,711,16,39
2013,11,23,1624,-6,1936,-7,UA,N804UA,375,EWR,LAX,348,2454,16,24
2013,12,5,527,-3,657,-9,UA,N27213,1153,EWR,ORD,127,719,5,27
2013,11,8,847,-6,1148,-19,UA,N437UA,338,EWR,IAH,210,1400,8,47
2013,5,2,705,0,1008,-3,DL,N326US,1879,LGA,FLL,158,1076,7,5
2013,5,6,2141,14,2314,-23,EV,N12142,4419,EWR,MCI,136,1092,21,41
2013,9,12,654,-1,923,3,AA,N623AA,1263,JFK,LAS,299,2248,6,54
2013,1,6,1019,79,1558,28,HA,N385HA,51,JFK,HNL,611,4983,10,19
2013,8,9,1115,0,1401,1,AA,N3HAAA,739,LGA,DFW,191,1389,11,15
2013,1,27,2058,0,2157,-10,B6,N623JB,1020,JFK,BOS,41,187,20,58
2013,11,18,612,2,915,20,AA,N3CAAA,1103,LGA,DFW,212,1389,6,12
2013,12,31,1846,-4,2226,6,AA,N3JFAA,235,JFK,SEA,356,2422,18,46
2013,7,31,1739,-2,2016,-21,UA,N39475,1161,EWR,SAN,317,2425,17,39
2013,11,5,744,-6,1021,-19,MQ,N504MQ,3052,JFK,TPA,138,1005,7,44
2013,3,1,753,-6,918,-18,UA,N852UA,279,EWR,ORD,115,719,7,53
2013,12,13,859,9,1228,15,UA,N38454,1581,EWR,SEA,354,2402,8,59
2013,7,14,1704,-1,1844,-27,US,N537UW,894,LGA,CLT,73,544,17,4
2013,1,17,602,1,928,10,UA,N29129,1030,JFK,LAX,359,2475,6,2
2013,12,17,928,-1,1302,20,UA,N419UA,446,EWR,MIA,155,1085,9,28
2013,3,4,2118,18,2258,12,EV,N16919,4672,EWR,STL,139,872,21,18
2013,4,20,554,-6,702,-10,EV,N909EV,5752,LGA,IAD,48,229,5,54
2013,9,12,1340,-3,1716,15,UA,N36469,1556,EWR,SFO,366,2565,13,40
2013,5,14,934,4,1225,16,UA,N586UA,696,EWR,LAS,285,2227,9,34
2013,8,4,1016,5,1303,-3,UA,N78501,1735,EWR,LAX,325,2454,10,16
2013,7,17,1439,50,1541,26,UA,N459UA,643,EWR,ORD,107,719,14,39
2013,2,23,1600,0,1911,-1,DL,N3748Y,4,JFK,MCO,144,944,16,0
2013,8,12,757,-3,953,-12,DL,N959DL,2119,LGA,MSP,149,1020,7,57
2013,11,27,1724,-6,2024,19,DL,N301NB,1499,LGA,ATL,119,762,17,24
2013,3,15,1310,0,1656,-10,UA,N81449,1708,EWR,SJU,202,1608,13,10
2013,7,18,921,-8,1053,3,EV,N29917,4240,EWR,BUF,52,282,9,21
2013,8,29,1433,-7,1657,12,DL,N977DL,1819,LGA,MSP,153,1020,14,33
2013,7,10,1823,-2,2202,90,DL,N348NB,1715,LGA,MSY,165,1183,18,23
2013,4,11,752,-3,1001,-18,9E,N8923A,3607,JFK,DTW,95,509,7,52
2013,7,1,1034,31,1239,64,FL,N950AT,353,LGA,CAK,63,397,10,34
2013,11,10,1204,49,1406,29,9E,N833AY,3673,LGA,TYS,96,647,12,4
2013,4,13,1911,-4,2158,-34,DL,N3757D,83,JFK,FLL,150,1069,19,11
2013,4,3,1918,0,2032,-9,UA,N76523,1064,EWR,BOS,46,200,19,18
2013,10,25,1032,2,1147,3,EV,N12136,6181,EWR,IAD,46,212,10,32
2013,12,12,2101,11,2218,10,DL,N933DL,2599,JFK,BOS,39,187,21,1
2013,6,1,1158,-2,1438,-32,AA,N3ECAA,977,EWR,MIA,138,1085,11,58
2013,2,28,1933,-2,2234,-60,DL,N3761R,2162,JFK,PHX,270,2153,19,33
2013,4,14,1128,-7,1444,-5,DL,N921DL,2044,LGA,MIA,155,1096,11,28
2013,5,17,1606,-14,1919,23,US,N541UW,35,JFK,PHX,296,2153,16,6
2013,2,14,2131,36,2321,31,MQ,N711MQ,4573,LGA,DTW,88,502,21,31
2013,2,11,2008,68,2128,48,UA,N476UA,954,EWR,ORD,116,719,20,8
2013,3,14,1930,45,2257,47,B6,N607JB,171,JFK,SMF,341,2521,19,30
2013,3,28,553,-7,829,-41,AA,N3JPAA,707,LGA,DFW,197,1389,5,53
2013,6,6,1601,66,1746,66,MQ,N655MQ,4172,JFK,CLE,78,425,16,1
2013,6,4,633,-7,751,-15,EV,N14904,3847,EWR,PIT,58,319,6,33
2013,1,27,1602,2,1923,11,UA,N76526,1200,EWR,SAN,362,2425,16,2
2013,11,8,1150,-5,1418,-7,UA,N847UA,586,EWR,DEN,237,1605,11,50
2013,6,8,828,-2,1050,2,DL,N306DQ,1731,JFK,ATL,115,760,8,28
2013,7,29,2137,45,2329,31,EV,N15912,4536,EWR,CVG,86,569,21,37
2013,2,2,757,-8,1021,-6,9E,N935XJ,3538,JFK,MSP,156,1029,7,57
2013,5,8,1610,90,1741,56,DL,N920DL,1819,LGA,MSP,131,1020,16,10
2013,12,3,1904,34,2150,12,B6,N715JB,201,JFK,FLL,146,1069,19,4
2013,8,17,908,-7,1152,-18,AA,N332AA,1,JFK,LAX,305,2475,9,8
2013,11,26,1633,12,1838,-6,UA,N853UA,485,EWR,DEN,220,1605,16,33
2013,10,25,1349,4,1543,23,MQ,N510MQ,3305,LGA,RDU,70,431,13,49
2013,2,10,1447,-3,1645,0,MQ,N630MQ,4172,JFK,CLE,78,425,14,47
2013,1,17,1259,-1,1608,-2,WN,N723SW,2239,EWR,HOU,222,1411,12,59
2013,1,13,2215,220,116,228,B6,N566JB,527,EWR,MCO,134,937,22,15
2013,11,18,934,49,1129,35,EV,N16147,4380,EWR,MSP,156,1008,9,34
2013,11,5,949,-11,1153,17,UA,N497UA,673,LGA,ORD,122,733,9,49
2013,12,3,2356,-3,427,-10,B6,N729JB,839,JFK,BQN,195,1576,23,56
2013,2,15,1722,-8,1941,-16,F9,N202FR,837,LGA,DEN,226,1620,17,22
2013,10,11,1035,0,1240,-9,EV,N26141,4495,EWR,SAV,101,708,10,35
2013,5,17,1349,4,1515,10,WN,N556WN,2226,LGA,MDW,112,725,13,49
2013,9,12,1010,-5,1119,-20,EV,N14116,4187,EWR,BNA,107,748,10,10
2013,5,16,556,-4,751,-5,EV,N136EV,5068,EWR,DTW,88,488,5,56
2013,3,12,856,-4,1204,-4,UA,N38424,1170,EWR,FLL,170,1065,8,56
2013,1,11,1413,-7,1524,-26,MQ,N544MQ,3728,EWR,ORD,110,719,14,13
2013,2,12,1724,24,1830,6,UA,N38417,1064,EWR,BOS,42,200,17,24
2013,9,29,1058,-2,1317,-22,DL,N609DL,1647,LGA,ATL,98,762,10,58
2013,2,3,724,-6,1113,-2,VX,N844VA,11,JFK,SFO,373,2586,7,24
2013,4,18,2200,427,106,435,UA,N811UA,479,LGA,IAH,208,1416,22,0
2013,7,23,1657,62,2006,62,DL,N3735D,2459,JFK,MCO,142,944,16,57
2013,6,20,657,-3,802,-5,US,N721UW,2163,LGA,DCA,40,214,6,57
2013,9,6,2022,-8,2138,-25,FL,N921AT,357,LGA,CAK,55,397,20,22
2013,6,22,1044,-2,1324,-38,DL,N309US,1903,LGA,SRQ,143,1047,10,44
2013,11,12,1708,-2,1830,-5,MQ,N857MQ,3365,JFK,DCA,49,213,17,8
2013,8,25,1529,0,1714,-16,EV,N11165,4576,EWR,GRR,84,605,15,29
2013,8,22,644,-6,929,-2,B6,N566JB,525,JFK,TPA,141,1005,6,44
2013,6,5,1548,-7,1656,-19,MQ,N526MQ,3695,EWR,ORD,109,719,15,48
2013,3,19,1722,-3,1902,7,MQ,N653MQ,4255,JFK,BNA,131,765,17,22
2013,4,22,2056,-4,2213,3,US,N947UW,2144,LGA,BOS,33,184,20,56
2013,7,24,2026,-4,2156,1,WN,N244WN,1271,EWR,MDW,106,711,20,26
2013,12,7,1902,37,2202,13,AS,N423AS,5,EWR,SEA,339,2402,19,2
2013,5,20,819,-1,1046,-30,DL,N301DQ,1167,JFK,TPA,135,1005,8,19
2013,6,24,1013,-7,1210,4,US,N102UW,1501,EWR,CLT,81,529,10,13
2013,4,27,1425,15,1609,4,MQ,N504MQ,4577,LGA,CLT,77,544,14,25
2013,9,28,952,-3,1147,15,9E,N927XJ,3355,LGA,MKE,99,738,9,52
2013,8,31,1033,4,1304,-6,B6,N569JB,53,JFK,PBI,133,1028,10,33
2013,6,9,1425,26,1622,26,US,N660AW,688,EWR,PHX,278,2133,14,25
2013,5,13,1656,-4,1909,-30,DL,N614DL,1499,LGA,ATL,103,762,16,56
2013,10,30,630,0,958,12,UA,N36469,1668,EWR,SFO,360,2565,6,30
2013,4,17,1358,8,1504,-1,EV,N12564,4633,EWR,BTV,46,266,13,58
2013,12,24,558,-2,655,-3,US,N951UW,1909,LGA,PHL,36,96,5,58
2013,1,1,1453,3,1707,22,MQ,N610MQ,4172,JFK,CLE,99,425,14,53
2013,7,29,901,0,1048,-12,EV,N11106,5810,EWR,CLT,88,529,9,1
2013,12,24,1625,-5,1818,-37,9E,N932XJ,2910,JFK,CVG,100,589,16,25
2013,8,22,655,-5,857,22,AA,N598AA,305,LGA,ORD,116,733,6,55
2013,9,13,1207,-8,1451,11,MQ,N513MQ,3658,LGA,ATL,112,762,12,7
2013,12,5,1329,19,1608,2,B6,N537JB,505,EWR,FLL,143,1065,13,29
2013,11,27,834,-8,1204,23,B6,N635JB,1025,JFK,TPA,176,1005,8,34
2013,6,23,1249,-11,1427,-38,MQ,N713MQ,3340,LGA,DTW,78,502,12,49
2013,10,29,2051,-8,2325,-33,UA,N30401,1416,EWR,MCO,136,937,20,51
2013,3,21,557,-3,841,-8,B6,N526JB,79,JFK,MCO,144,944,5,57
2013,5,26,940,-5,1206,-18,B6,N621JB,197,JFK,LAS,302,2248,9,40
2013,11,29,1654,-5,1850,-6,DL,N326NB,1518,EWR,DTW,85,488,16,54
2013,1,5,902,-3,1205,-21,DL,N324NB,2379,LGA,FLL,171,1076,9,2
2013,6,12,1508,-2,1649,14,MQ,N508MQ,3433,JFK,DCA,49,213,15,8
2013,9,27,1520,-10,1907,13,UA,N595UA,257,JFK,SFO,343,2586,15,20
2013,11,27,1019,24,1306,36,MQ,N537MQ,3644,LGA,ATL,136,762,10,19
2013,3,15,2151,13,42,13,B6,N599JB,383,LGA,FLL,140,1076,21,51
2013,12,18,1529,41,1843,45,UA,N461UA,429,LGA,IAH,200,1416,15,29
2013,8,17,1738,-7,1923,-27,DL,N335NW,2331,LGA,DTW,77,502,17,38
2013,5,5,1557,-2,1805,-9,MQ,N636MQ,3985,JFK,CVG,92,589,15,57
2013,4,2,958,-2,1457,-13,HA,N384HA,51,JFK,HNL,637,4983,9,58
2013,1,10,802,17,1144,19,AA,N332AA,59,JFK,SFO,379,2586,8,2
2013,10,23,556,-4,703,-27,UA,N482UA,279,EWR,ORD,111,719,5,56
2013,7,19,1809,9,1947,17,WN,N7739A,625,EWR,MDW,109,711,18,9
2013,10,8,1453,3,1746,1,UA,N430UA,370,EWR,MCO,144,937,14,53
2013,2,14,1720,-10,1957,0,F9,N202FR,837,LGA,DEN,236,1620,17,20
2013,12,12,1354,-5,1617,-13,DL,N388DA,2247,LGA,ATL,109,762,13,54
2013,7,29,817,-12,951,3,9E,N8921B,4122,JFK,MVY,35,173,8,17
2013,12,15,939,-6,1321,21,AA,N3GAAA,1160,LGA,MIA,184,1096,9,39
2013,9,26,1537,16,1811,4,UA,N559UA,598,EWR,IAH,181,1400,15,37
2013,11,4,1700,-4,1931,23,US,N192UW,894,LGA,CLT,83,544,17,0
2013,10,5,806,-9,939,-16,MQ,N807MQ,3531,LGA,RDU,63,431,8,6
2013,9,11,651,-4,823,-1,9E,N934XJ,3496,LGA,PIT,55,335,6,51
2013,7,25,754,-1,1002,-7,UA,N541UA,561,LGA,DEN,212,1620,7,54
2013,7,16,1532,22,1746,12,EV,N14116,4377,EWR,JAX,114,820,15,32
2013,1,26,1108,-7,1403,-22,AA,N3HNAA,2099,LGA,MIA,152,1096,11,8
2013,6,30,644,-1,753,1,B6,N328JB,318,JFK,BOS,40,187,6,44
2013,9,14,2052,37,2233,38,MQ,N3AEMQ,3535,JFK,CMH,66,483,20,52
2013,9,9,628,-2,821,-14,EV,N11535,4150,EWR,CVG,87,569,6,28
2013,2,1,705,5,1030,11,DL,N920DE,2003,LGA,MIA,175,1096,7,5
2013,12,17,1557,-3,1856,14,DL,N324US,847,LGA,ATL,129,762,15,57
2013,9,27,755,0,1028,11,UA,N504UA,561,LGA,DEN,232,1620,7,55
2013,7,1,1713,133,1858,129,EV,N13994,5814,EWR,CLT,85,529,17,13
2013,3,24,1451,16,1803,19,B6,N190JB,347,JFK,SRQ,170,1041,14,51
2013,4,15,1639,7,1826,15,EV,N17185,4702,EWR,GSO,71,445,16,39
2013,9,30,1116,-4,1219,-11,B6,N354JB,1307,JFK,IAD,41,228,11,16
2013,7,27,2001,-6,2245,-14,B6,N531JB,1505,JFK,ABQ,248,1826,20,1
2013,4,27,614,14,901,7,B6,N705JB,507,EWR,FLL,145,1065,6,14
2013,11,18,1156,-4,1346,-13,US,N102UW,2069,JFK,CLT,89,541,11,56
2013,5,9,1308,183,1427,176,EV,N830AS,5736,LGA,IAD,47,229,13,8
2013,4,30,1652,-8,2017,-5,DL,N351NB,706,JFK,AUS,198,1521,16,52
2013,6,15,2049,59,2312,28,UA,N14704,1183,EWR,PBI,129,1023,20,49
2013,9,3,1824,-6,2145,-5,UA,N574UA,394,EWR,SFO,345,2565,18,24
2013,12,30,2356,116,154,135,B6,N279JB,985,JFK,RDU,93,427,23,56
2013,9,7,930,-5,1219,-32,DL,N321NB,874,LGA,MIA,142,1096,9,30
2013,11,7,1114,0,1406,-1,UA,N403UA,249,EWR,TPA,155,997,11,14
2013,8,20,1555,-5,1718,-29,EV,N759EV,5091,LGA,PIT,52,335,15,55
2013,5,19,1729,104,1935,93,DL,N334NB,1942,EWR,ATL,106,746,17,29
2013,2,6,1054,-6,1343,-27,AA,N3BVAA,739,LGA,DFW,205,1389,10,54
2013,4,21,1500,-5,1636,6,MQ,N539MQ,3823,JFK,DCA,53,213,15,0
2013,6,4,1413,-2,1518,-17,EV,N909EV,5712,JFK,IAD,43,228,14,13
2013,8,22,2006,71,2314,58,B6,N517JB,669,JFK,SJC,330,2569,20,6
2013,9,2,842,-3,1048,-22,MQ,N5PBMQ,3419,LGA,ATL,109,762,8,42
2013,1,13,2020,125,2203,131,9E,N8775A,4277,JFK,ORF,50,290,20,20
2013,4,5,627,-3,859,14,EV,N13956,4471,EWR,CLT,96,529,6,27
2013,8,5,1738,-2,2015,0,WN,N965WN,345,LGA,DEN,246,1620,17,38
2013,1,22,1458,61,1711,75,EV,N11107,4370,EWR,CHS,107,628,14,58
2013,7,1,1319,199,1449,208,EV,N833AS,5736,LGA,IAD,65,229,13,19
2013,11,6,1454,4,1620,-4,9E,N824AY,2936,JFK,IAD,47,228,14,54
2013,1,18,657,-8,923,-17,MQ,N711MQ,4534,LGA,XNA,178,1147,6,57
2013,7,9,1336,-9,1557,-38,AA,N3ACAA,753,LGA,DFW,175,1389,13,36
2013,6,3,1202,-8,1431,-39,AA,N557AA,743,LGA,DFW,187,1389,12,2
2013,2,19,858,-2,1118,-17,DL,N305DQ,485,EWR,ATL,116,746,8,58
2013,8,12,1536,11,1812,32,MQ,N725MQ,3532,LGA,XNA,173,1147,15,36
2013,8,31,2214,28,29,-1,B6,N561JB,1183,JFK,MCO,119,944,22,14
2013,6,20,1901,-4,2045,-18,9E,N925XJ,3383,JFK,PIT,59,340,19,1
2013,12,11,1449,-6,1832,12,AA,N3FNAA,2297,LGA,MIA,171,1096,14,49
2013,3,31,726,-4,935,-30,WN,N728SW,2692,LGA,DEN,225,1620,7,26
2013,11,22,848,-5,1132,-35,UA,N461UA,338,EWR,IAH,199,1400,8,48
2013,12,25,718,-2,842,-13,WN,N295WN,1975,EWR,BNA,125,748,7,18
2013,5,20,1255,-5,1403,-7,US,N732US,2175,LGA,DCA,42,214,12,55
2013,4,8,1253,-7,1348,-22,US,N967UW,2128,LGA,BOS,31,184,12,53
2013,8,13,736,-1,933,3,EV,N12967,5811,EWR,DTW,91,488,7,36
2013,4,26,1436,-4,1751,1,UA,N13750,1639,EWR,RSW,180,1068,14,36
2013,7,15,2142,-7,2251,-13,UA,N39423,1451,EWR,BOS,44,200,21,42
2013,10,9,813,-2,1056,-9,B6,N623JB,183,JFK,MCO,133,944,8,13
2013,8,12,1751,-4,1901,-20,B6,N346JB,1407,JFK,IAD,49,228,17,51
2013,9,5,1349,-1,1614,-29,B6,N715JB,1783,JFK,MCO,122,944,13,49
2013,5,14,1812,9,1948,1,UA,N810UA,515,EWR,ORD,121,719,18,12
2013,12,13,1347,27,1542,22,MQ,N512MQ,2789,LGA,CLT,84,544,13,47
2013,7,21,909,-6,1155,-20,VX,N361VA,161,EWR,LAX,319,2454,9,9
2013,7,7,858,-2,1303,-2,AA,N5EXAA,1357,JFK,SJU,208,1598,8,58
2013,5,3,554,-6,650,-9,US,N750UW,2161,LGA,DCA,39,214,5,54
2013,12,23,1204,4,1515,-20,UA,N512UA,766,JFK,SFO,353,2586,12,4
2013,6,13,1958,53,2320,71,B6,N526JB,75,JFK,TPA,143,1005,19,58
2013,3,22,820,97,1035,89,UA,N479UA,311,EWR,DEN,236,1605,8,20
2013,8,26,1229,-1,1508,-50,DL,N917DL,2098,LGA,MIA,135,1096,12,29
2013,9,6,1655,-5,1907,-30,DL,N983DL,1499,LGA,ATL,107,762,16,55
2013,4,2,1600,15,1811,26,MQ,N618MQ,4146,JFK,CMH,87,483,16,0
2013,2,26,1237,-1,1446,11,EV,N11551,4135,EWR,CLT,89,529,12,37
2013,11,24,1727,2,1849,4,AA,N3BPAA,256,JFK,BOS,44,187,17,27
2013,5,12,1137,-8,1356,-4,DL,N329NB,401,EWR,ATL,115,746,11,37
2013,8,15,1032,2,1329,8,UA,N26210,1257,LGA,IAH,193,1416,10,32
2013,5,29,602,-8,857,-9,B6,N585JB,315,JFK,FLL,147,1069,6,2
2013,3,15,2102,7,2213,-7,WN,N498WN,115,LGA,MDW,117,725,21,2
2013,7,30,1443,14,1653,-6,MQ,N521MQ,3669,LGA,ATL,102,762,14,43
2013,6,9,850,-1,1004,-8,EV,N13965,4420,EWR,ORF,52,284,8,50
2013,8,29,2104,-3,103,-5,UA,N78509,1071,EWR,BQN,218,1585,21,4
2013,2,28,1154,-6,1253,-16,US,N710UW,2173,LGA,DCA,41,214,11,54
2013,10,6,1800,0,2036,6,DL,N366NB,926,EWR,ATL,119,746,18,0
2013,10,9,1813,-2,2117,-21,DL,N188DN,17,JFK,LAX,321,2475,18,13
2013,3,26,1736,24,1842,14,EV,N14991,4701,EWR,BTV,43,266,17,36
2013,1,10,607,6,932,14,UA,N14107,1030,JFK,LAX,357,2475,6,7
2013,1,27,2247,-6,13,-2,B6,N607JB,112,JFK,BUF,57,301,22,47
2013,4,25,1831,52,2151,81,B6,N712JB,391,LGA,MCO,135,950,18,31
2013,11,24,2115,125,10,121,DL,N942DL,2159,JFK,MCO,128,944,21,15
2013,1,29,1426,6,1625,5,MQ,N528MQ,4588,LGA,MSP,164,1020,14,26
2013,3,1,1233,4,1347,-6,EV,N21537,4388,EWR,PIT,55,319,12,33
2013,6,13,1004,139,1227,147,9E,N913XJ,3353,JFK,DTW,88,509,10,4
2013,10,7,2108,193,2340,165,AA,N3FRAA,1185,LGA,DFW,188,1389,21,8
2013,1,16,1241,-4,1424,18,EV,N11189,3263,EWR,RIC,73,277,12,41
2013,8,3,843,-7,1247,-1,DL,N3748Y,301,JFK,SJU,208,1598,8,43
2013,8,14,1155,-4,1347,3,MQ,N738MQ,3404,LGA,RDU,74,431,11,55
2013,9,16,716,1,1014,4,VX,N630VA,399,JFK,LAX,336,2475,7,16
2013,12,9,1153,131,1357,123,EV,N17984,5796,EWR,CLT,98,529,11,53
2013,5,10,1130,0,1335,-15,EV,N709EV,4990,LGA,MCI,155,1107,11,30
2013,5,9,753,3,1225,37,UA,N53441,1216,EWR,SJU,226,1608,7,53
2013,11,21,556,-4,819,-27,B6,N606JB,583,JFK,MCO,127,944,5,56
2013,6,12,2004,-6,2302,-8,UA,N17229,1680,EWR,MIA,148,1085,20,4
2013,5,28,1812,12,2111,-4,DL,N187DN,17,JFK,LAX,330,2475,18,12
2013,2,18,746,1,1029,-10,UA,N87527,1607,EWR,MCO,136,937,7,46
2013,11,15,1656,-4,1803,-13,B6,N281JB,1734,JFK,BTV,43,266,16,56
2013,12,6,729,-1,1013,-27,AA,N3KNAA,29,LGA,PBI,145,1035,7,29
2013,5,1,2240,-5,2339,-18,B6,N203JB,22,JFK,SYR,40,209,22,40
2013,2,6,1640,5,1930,-21,B6,N309JB,139,JFK,RSW,157,1074,16,40
2013,8,11,559,-1,709,-6,EV,N826AS,5747,LGA,IAD,47,229,5,59
2013,9,1,1845,-10,2138,-22,VX,N640VA,169,EWR,LAX,313,2454,18,45
2013,3,8,2230,209,103,177,UA,N87527,1637,EWR,TPA,128,997,22,30
2013,8,24,856,-4,949,-35,US,N961UW,2173,LGA,DCA,40,214,8,56
2013,10,28,1108,43,1243,23,US,N182UW,1745,EWR,CLT,79,529,11,8
2013,1,6,1746,66,2116,75,B6,N206JB,139,JFK,RSW,187,1074,17,46
2013,5,29,555,-5,712,-33,WN,N272WN,3938,LGA,STL,125,888,5,55
2013,3,14,750,0,1050,5,B6,N605JB,389,LGA,MCO,147,950,7,50
2013,7,7,1240,-5,1351,-4,AA,N3KCAA,1850,JFK,BOS,38,187,12,40
2013,12,3,1203,-2,1508,-10,DL,N332NB,1785,LGA,PBI,144,1035,12,3
2013,10,28,554,-6,809,-20,EV,N11535,4137,EWR,ATL,112,746,5,54
2013,6,20,1457,-2,1733,-28,9E,N904XJ,3325,JFK,DFW,172,1391,14,57
2013,4,22,816,-9,1023,-3,US,N651AW,487,JFK,CLT,96,541,8,16
2013,7,15,1046,-9,1322,-49,DL,N371NB,1903,LGA,SRQ,141,1047,10,46
2013,1,20,1457,-8,1801,-19,AA,N3EVAA,759,LGA,DFW,220,1389,14,57
2013,8,11,1332,2,1648,10,B6,N523JB,431,LGA,SRQ,148,1047,13,32
2013,5,21,2111,101,2252,73,9E,N919XJ,3416,JFK,RDU,63,427,21,11
2013,8,22,1112,2,1348,-25,DL,N349NW,1875,LGA,TPA,135,1010,11,12
2013,11,23,1440,-5,1713,-6,9E,N602LR,2918,JFK,IND,127,665,14,40
2013,3,8,1046,31,1258,42,US,N708UW,1427,JFK,CLT,93,541,10,46
2013,2,23,713,-12,1001,-29,AS,N566AS,11,EWR,SEA,322,2402,7,13
2013,3,24,1622,17,1834,14,EV,N14972,4270,EWR,SDF,116,642,16,22
2013,11,8,1508,-2,1634,4,MQ,N519MQ,3663,JFK,DCA,41,213,15,8
2013,6,9,627,-8,756,-30,US,N760US,1772,EWR,CLT,75,529,6,27
2013,6,21,747,-8,935,-20,MQ,N711MQ,3478,LGA,DTW,82,502,7,47
2013,12,3,1815,10,2129,5,UA,N73283,1038,EWR,SAN,345,2425,18,15
2013,7,10,905,4,1207,3,B6,N651JB,63,JFK,SEA,336,2422,9,5
2013,5,23,1507,32,1641,30,UA,N409UA,619,EWR,CLE,68,404,15,7
2013,12,20,1141,-4,1344,19,AA,N4YTAA,327,LGA,ORD,134,733,11,41
2013,11,30,820,-5,1012,-17,US,N193UW,752,JFK,CLT,87,541,8,20
2013,7,10,856,-5,1126,-32,UA,N16703,1626,EWR,SAN,304,2425,8,56
2013,11,6,1626,-3,1905,-21,B6,N775JB,283,JFK,MCO,135,944,16,26
2013,11,2,654,-6,1100,9,B6,N652JB,3,JFK,SJU,196,1598,6,54
2013,8,21,2018,7,2252,-2,UA,N12216,1611,EWR,IAH,183,1400,20,18
2013,2,13,1920,20,2026,-15,UA,N37287,1161,EWR,ORD,108,719,19,20
2013,12,9,1736,101,1947,117,9E,N908XJ,2927,JFK,ORD,143,740,17,36
2013,4,28,1028,13,1221,-9,US,N663AW,75,EWR,PHX,270,2133,10,28
2013,9,16,1534,-4,1657,-1,EV,N16919,4580,EWR,MKE,112,725,15,34
2013,8,3,1458,-2,1643,-10,US,N566UW,802,EWR,CLT,76,529,14,58
2013,11,28,1005,-5,1120,-25,UA,N825UA,775,EWR,ORD,115,719,10,5
2013,11,21,945,-2,1412,-18,B6,N537JB,403,JFK,SJU,186,1598,9,45
2013,2,13,1857,-3,2206,-9,DL,N335NW,2391,JFK,TPA,168,1005,18,57
2013,4,4,1445,-4,1628,3,EV,N13968,4323,EWR,RDU,74,416,14,45
2013,11,18,2115,-10,2306,-22,EV,N13903,3845,EWR,GSP,95,594,21,15
2013,2,5,749,-8,914,5,B6,N793JB,44,JFK,SYR,45,209,7,49
2013,8,11,1454,-1,1650,-25,DL,N320NB,127,JFK,DTW,83,509,14,54
2013,12,22,1651,38,1947,34,B6,N635JB,283,JFK,MCO,136,944,16,51
2013,2,25,1556,-10,1716,-13,YV,N512MJ,3775,LGA,IAD,47,229,15,56
2013,11,21,1959,-6,2134,4,EV,N15973,4224,EWR,MKE,131,725,19,59
2013,11,26,850,-9,1111,7,MQ,N508MQ,3565,LGA,CLT,95,544,8,50
2013,5,20,1901,1,2216,-22,DL,N722TW,87,JFK,LAX,318,2475,19,1
